Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media
MARINGA;07/02/1986;0;;30.9;;9.5;4.6;24.74;75.5;1
MARINGA;07/02/1986;1200;0;;21.2;;;;;
MARINGA;08/02/1986;0;;29.7;;10;3.8;22.54;84;0.666667
MARINGA;08/02/1986;1200;52;;17.9;;;;;
MARINGA;09/02/1986;0;;29.8;;8.8;2.6;23.32;86.75;1
MARINGA;09/02/1986;1200;16;;20.2;;;;;
MARINGA;10/02/1986;0;;26.3;;1.2;2.6;21.9;90.75;0.333333
MARINGA;10/02/1986;1200;35.6;;19;;;;;
MARINGA;11/02/1986;0;;30.1;;8.6;1.2;24.84;81.5;0.666667
MARINGA;11/02/1986;1200;0.6;;20.5;;;;;
MARINGA;12/02/1986;0;;27.2;;2.2;3.6;23.46;88.75;0.333333
MARINGA;12/02/1986;1200;14.4;;21.2;;;;;
MARINGA;13/02/1986;0;;27.9;;3.5;1.7;22.98;85.75;1.333.333
MARINGA;13/02/1986;1200;1.9;;21.3;;;;;
MARINGA;14/02/1986;0;;25.4;;0.2;2.1;22.7;88.25;0.666667
MARINGA;14/02/1986;1200;1.7;;21.4;;;;;
MARINGA;15/02/1986;0;;26.4;;2.5;0.8;21.98;97;0.333333
MARINGA;15/02/1986;1200;5.2;;20.4;;;;;
MARINGA;16/02/1986;0;;26.1;;1.1;0.7;22.98;94.25;0.666667
MARINGA;16/02/1986;1200;34.4;;20.4;;;;;
MARINGA;17/02/1986;0;;28.6;;6.3;0.8;24.48;85.5;0.666667
MARINGA;17/02/1986;1200;15.1;;21.6;;;;;
MARINGA;18/02/1986;0;;30;;8.1;3.9;24.92;86.5;0.333333
MARINGA;18/02/1986;1200;0;;21.2;;;;;
MARINGA;19/02/1986;0;;27.9;;4.9;1.6;23.08;94.25;0.666667
MARINGA;19/02/1986;1200;9;;21.6;;;;;
MARINGA;20/02/1986;0;;28.6;;3.3;1.2;23.32;86;0.666667
MARINGA;20/02/1986;1200;30.4;;20.1;;;;;
MARINGA;21/02/1986;0;;26.7;;1.5;1.9;23.64;83.25;0.666667
MARINGA;21/02/1986;1200;10.7;;21;;;;;
MARINGA;22/02/1986;0;;29.5;;4.8;2.4;23.96;81.25;0.666667
MARINGA;22/02/1986;1200;0;;21.3;;;;;
MARINGA;23/02/1986;0;;31;;8.5;2.5;24.1;79.75;1
MARINGA;23/02/1986;1200;21.2;;19.2;;;;;
MARINGA;24/02/1986;0;;32.6;;9.7;3.2;24.76;74.25;1.333.333
MARINGA;24/02/1986;1200;18.9;;20.8;;;;;
MARINGA;25/02/1986;0;;31.8;;6.8;4.2;25.36;73.75;1
MARINGA;25/02/1986;1200;0;;20.1;;;;;
MARINGA;26/02/1986;0;;31.9;;10.5;3.9;26.42;69.75;0.666667
MARINGA;26/02/1986;1200;0;;21.3;;;;;
MARINGA;27/02/1986;0;;31.6;;5.3;4.5;24.46;80.75;1
MARINGA;27/02/1986;1200;0;;21;;;;;
MARINGA;28/02/1986;0;;30.3;;4.5;2.8;23.28;83;0.666667
MARINGA;28/02/1986;1200;26.7;;20.4;;;;;
MARINGA;01/03/1986;0;;27;;2.8;1.3;22.08;87;0.333333
MARINGA;01/03/1986;1200;11.7;;19.3;;;;;
MARINGA;02/03/1986;0;;27.9;;6.8;2.5;22.98;73.5;1
MARINGA;02/03/1986;1200;0;;18.6;;;;;
MARINGA;03/03/1986;0;;30;;11.1;3.9;24.36;74.5;0.666667
MARINGA;03/03/1986;1200;0;;18.8;;;;;
MARINGA;04/03/1986;0;;28.2;;6.2;3.7;23.68;78.5;1.666.667
MARINGA;04/03/1986;1200;0;;21.1;;;;;
MARINGA;05/03/1986;0;;28.2;;5.6;3.3;23.76;82.5;0.666667
MARINGA;05/03/1986;1200;3.4;;20.9;;;;;
MARINGA;06/03/1986;0;;28.7;;4.5;2.1;23.62;87;0.666667
MARINGA;06/03/1986;1200;1;;20.9;;;;;
MARINGA;07/03/1986;0;;29.5;;7.7;0.9;24.28;82.75;0.333333
MARINGA;07/03/1986;1200;7.5;;21;;;;;
MARINGA;08/03/1986;0;;29.3;;9.7;2.7;25.14;75.75;2.333.333
MARINGA;08/03/1986;1200;0;;21.3;;;;;
MARINGA;09/03/1986;0;;29.8;;5.8;3.6;24.72;74.25;1.333.333
MARINGA;09/03/1986;1200;0;;21.4;;;;;
MARINGA;10/03/1986;0;;28.2;;4;3.5;23.66;81.5;1
MARINGA;10/03/1986;1200;0;;21;;;;;
MARINGA;11/03/1986;0;;27.2;;1.9;2.8;22.54;89;1
MARINGA;11/03/1986;1200;13.2;;20.4;;;;;
MARINGA;12/03/1986;0;;29.8;;9.4;1.6;24.78;76.5;0
MARINGA;12/03/1986;1200;2.7;;20;;;;;
MARINGA;13/03/1986;0;;30.8;;9.5;2.7;25.1;73.75;0.666667
MARINGA;13/03/1986;1200;2.9;;20.2;;;;;
MARINGA;14/03/1986;0;;32.4;;10.8;4.3;26.38;68.75;0.666667
MARINGA;14/03/1986;1200;0;;22.4;;;;;
MARINGA;15/03/1986;0;;31.4;;6.7;4.9;24.68;76;1.333.333
MARINGA;15/03/1986;1200;0;;20.9;;;;;
MARINGA;16/03/1986;0;;31.8;;9.3;4.4;25.06;73.75;1
MARINGA;16/03/1986;1200;0;;20.8;;;;;
MARINGA;17/03/1986;0;;29.9;;6.8;3.9;23.96;85.5;0.666667
MARINGA;17/03/1986;1200;9;;21.6;;;;;
MARINGA;18/03/1986;0;;31.7;;9.4;2.8;24.6;81.25;1.666.667
MARINGA;18/03/1986;1200;5.8;;21.6;;;;;
MARINGA;19/03/1986;0;;27.4;;4.5;3;22.72;82.5;0.666667
MARINGA;19/03/1986;1200;19;;19.4;;;;;
MARINGA;20/03/1986;0;;29.2;;9.6;3.3;23.5;74.75;1.666.667
MARINGA;20/03/1986;1200;0;;20;;;;;
MARINGA;21/03/1986;0;;27.6;;11.2;3.8;21.7;70.5;0.666667
MARINGA;21/03/1986;1200;0;;17.2;;;;;
MARINGA;22/03/1986;0;;28.2;;8.4;5.5;23.06;74;0.666667
MARINGA;22/03/1986;1200;0;;18.7;;;;;
MARINGA;23/03/1986;0;;29.4;;8.7;4;23.46;75.25;1
MARINGA;23/03/1986;1200;0;;19.5;;;;;
MARINGA;24/03/1986;0;;30.1;;8.4;3.2;24.46;76.25;0.333333
MARINGA;24/03/1986;1200;0;;20.1;;;;;
MARINGA;25/03/1986;0;;30.9;;10.5;3.2;25.2;61.25;1.666.667
MARINGA;25/03/1986;1200;0;;20.2;;;;;
MARINGA;26/03/1986;0;;31.1;;9.8;8.1;24.98;62.25;1.666.667
MARINGA;26/03/1986;1200;0;;19.6;;;;;
MARINGA;27/03/1986;0;;29.8;;8.4;6.5;23.8;67;0.333333
MARINGA;27/03/1986;1200;0;;18.3;;;;;
MARINGA;28/03/1986;0;;29.1;;9.9;4.6;23.36;65;1
MARINGA;28/03/1986;1200;0;;19.1;;;;;
MARINGA;29/03/1986;0;;24.2;;0.4;5;20.1;90.5;1.333.333
MARINGA;29/03/1986;1200;0;;18.7;;;;;
MARINGA;30/03/1986;0;;27.3;;7.1;0.8;22.02;81.75;0.666667
MARINGA;30/03/1986;1200;10.2;;17.4;;;;;
MARINGA;31/03/1986;0;;31.1;;8.1;2.2;25.04;76.75;0
MARINGA;31/03/1986;1200;0;;20.2;;;;;
MARINGA;01/04/1986;0;;29.8;;6.9;5.2;24.82;75.5;1.666.667
MARINGA;01/04/1986;1200;0;;21.6;;;;;
MARINGA;02/04/1986;0;;31.4;;9.3;3.7;25.3;70.25;1
MARINGA;02/04/1986;1200;0;;21;;;;;
MARINGA;03/04/1986;0;;32.2;;8.7;3.9;27.04;63.5;1
MARINGA;03/04/1986;1200;0;;22.6;;;;;
MARINGA;04/04/1986;0;;31.8;;8.7;5.2;26.72;70.25;0.666667
MARINGA;04/04/1986;1200;0;;21.8;;;;;
MARINGA;05/04/1986;0;;31.2;;3.1;5.2;26.4;69.5;0.333333
MARINGA;05/04/1986;1200;0;;22.6;;;;;
MARINGA;06/04/1986;0;;32.4;;7.2;3.8;26.28;65.5;1.666.667
MARINGA;06/04/1986;1200;0;;22.2;;;;;
MARINGA;07/04/1986;0;;30.9;;7.9;4.7;25.6;70.25;2.333.333
MARINGA;07/04/1986;1200;0;;22;;;;;
MARINGA;08/04/1986;0;;31;;9.9;4.2;25.46;68.5;1.333.333
MARINGA;08/04/1986;1200;0;;20.6;;;;;
MARINGA;09/04/1986;0;;31.7;;7.2;4.1;25.72;73.25;0.666667
MARINGA;09/04/1986;1200;0;;21.6;;;;;
MARINGA;10/04/1986;0;;32.1;;9.9;4.2;26.18;68.5;0.666667
MARINGA;10/04/1986;1200;0.2;;21.5;;;;;
MARINGA;11/04/1986;0;;33.3;;10.3;4.8;27.42;61.75;0
MARINGA;11/04/1986;1200;0;;21.3;;;;;
MARINGA;12/04/1986;0;;32.9;;10.1;6.4;27.4;64;0.666667
MARINGA;12/04/1986;1200;0;;23.8;;;;;
MARINGA;13/04/1986;0;;33.2;;10.3;6.8;27.02;65.5;1.666.667
MARINGA;13/04/1986;1200;0;;23;;;;;
MARINGA;14/04/1986;0;;30.7;;6.7;5.5;23.2;91.5;0.666667
MARINGA;14/04/1986;1200;3;;20.4;;;;;
MARINGA;15/04/1986;0;;23.5;;9.2;2.1;18.82;72.25;3
MARINGA;15/04/1986;1200;16.3;;16.8;;;;;
MARINGA;16/04/1986;0;;24.4;;9.8;4.8;18.08;69;0.666667
MARINGA;16/04/1986;1200;0;;13;;;;;
MARINGA;17/04/1986;0;;25.8;;9.9;6.2;19.44;71;1.666.667
MARINGA;17/04/1986;1200;0;;13;;;;;
MARINGA;18/04/1986;0;;27;;6.9;4.8;21.58;68;0.666667
MARINGA;18/04/1986;1200;0;;16;;;;;
MARINGA;19/04/1986;0;;23;;0;4.8;19.54;90.25;0.333333
MARINGA;19/04/1986;1200;0;;18.2;;;;;
MARINGA;20/04/1986;0;;24.4;;1.7;1.2;19.72;86.25;1.666.667
MARINGA;20/04/1986;1200;18.7;;17.2;;;;;
MARINGA;21/04/1986;0;;25.8;;3.7;1.6;21.06;94.5;1.666.667
MARINGA;21/04/1986;1200;25.1;;17.9;;;;;
MARINGA;22/04/1986;0;;29.1;;9.7;0.8;23.9;83.25;0.666667
MARINGA;22/04/1986;1200;40.9;;20;;;;;
MARINGA;23/04/1986;0;;29.6;;9.6;3.3;23.38;73.25;0.333333
MARINGA;23/04/1986;1200;0;;19.8;;;;;
MARINGA;24/04/1986;0;;28.1;;9.9;3.4;22.36;77;1.333.333
MARINGA;24/04/1986;1200;0;;18.3;;;;;
MARINGA;25/04/1986;0;;29.7;;9.7;3.4;23.74;72;0.333333
MARINGA;25/04/1986;1200;0;;19.6;;;;;
MARINGA;26/04/1986;0;;28.6;;7.2;4.5;23.14;76;2
MARINGA;26/04/1986;1200;0;;19.6;;;;;
MARINGA;27/04/1986;0;;25.6;;10.4;2.9;20.58;70.75;1
MARINGA;27/04/1986;1200;0;;19;;;;;
MARINGA;28/04/1986;0;;25.4;;9.8;4;19.2;70;0.666667
MARINGA;28/04/1986;1200;0;;14.2;;;;;
MARINGA;29/04/1986;0;;24.9;;10.3;4;19.26;67;1.666.667
MARINGA;29/04/1986;1200;0;;14.4;;;;;
MARINGA;30/04/1986;0;;26.3;;9.1;4.2;20.5;65.5;0.666667
MARINGA;30/04/1986;1200;0;;15.4;;;;;
MARINGA;01/05/1986;0;;26.7;;9.4;4.5;21;69;0
MARINGA;01/05/1986;1200;0;;15.4;;;;;
MARINGA;02/05/1986;0;;28.4;;9.8;3.7;21.72;63;0.333333
MARINGA;02/05/1986;1200;0;;15.4;;;;;
MARINGA;03/05/1986;0;;27.9;;10.2;4.8;21.8;68.25;0.333333
MARINGA;03/05/1986;1200;0;;16.4;;;;;
MARINGA;04/05/1986;0;;28.1;;9.4;4;21.72;67;0.333333
MARINGA;04/05/1986;1200;0;;16.2;;;;;
MARINGA;05/05/1986;0;;27.4;;3.9;3.9;21.64;67;0.333333
MARINGA;05/05/1986;1200;0;;16.4;;;;;
MARINGA;06/05/1986;0;;21.8;;0;4;18.6;94;2.333.333
MARINGA;06/05/1986;1200;0.3;;17.4;;;;;
MARINGA;07/05/1986;0;;24.3;;1.9;0.8;19.74;85;0.666667
MARINGA;07/05/1986;1200;6.1;;16.4;;;;;
MARINGA;08/05/1986;0;;21;;0;1.3;20.04;93.75;0.333333
MARINGA;08/05/1986;1200;0.1;;19.6;;;;;
MARINGA;09/05/1986;0;;24.2;;3;0.9;20.74;88.75;0.666667
MARINGA;09/05/1986;1200;3.8;;17.9;;;;;
MARINGA;10/05/1986;0;;20.5;;0.5;1.1;17.56;93.5;0.666667
MARINGA;10/05/1986;1200;10.5;;15.7;;;;;
MARINGA;11/05/1986;0;;26.8;;6.5;1.1;21.28;82.75;0.333333
MARINGA;11/05/1986;1200;3.4;;16;;;;;
MARINGA;12/05/1986;0;;24.4;;1.3;1.8;19.24;95.75;2.333.333
MARINGA;12/05/1986;1200;0;;16.8;;;;;
MARINGA;13/05/1986;0;;21.4;;1.9;0.9;18.58;94.5;0.666667
MARINGA;13/05/1986;1200;71.8;;16.4;;;;;
MARINGA;14/05/1986;0;;23.7;;3;0.7;19.54;90;0.666667
MARINGA;14/05/1986;1200;2;;17;;;;;
MARINGA;15/05/1986;0;;26.4;;9.1;1.5;21.42;80.5;1
MARINGA;15/05/1986;1200;0;;17.8;;;;;
MARINGA;16/05/1986;0;;29.2;;9.9;2.9;23.84;72.75;1
MARINGA;16/05/1986;1200;0;;20;;;;;
MARINGA;17/05/1986;0;;27.8;;3.1;3.5;22;90;0.666667
MARINGA;17/05/1986;1200;0;;19.4;;;;;
MARINGA;18/05/1986;0;;25.2;;0.6;1.3;21.44;95.75;0.666667
MARINGA;18/05/1986;1200;33.1;;18.8;;;;;
MARINGA;19/05/1986;0;;25.7;;4.1;0.6;22.22;87.5;2.333.333
MARINGA;19/05/1986;1200;49.1;;19.2;;;;;
MARINGA;20/05/1986;0;;25.1;;2.5;1.8;19.12;94;0.666667
MARINGA;20/05/1986;1200;0;;15.4;;;;;
MARINGA;21/05/1986;0;;21.8;;8;0.8;17.36;81.25;0.666667
MARINGA;21/05/1986;1200;13.5;;15.6;;;;;
MARINGA;22/05/1986;0;;24;;8.7;3;17.94;80.5;0.333333
MARINGA;22/05/1986;1200;0;;12.7;;;;;
MARINGA;23/05/1986;0;;25.4;;9.9;2.9;19.44;74;1.666.667
MARINGA;23/05/1986;1200;0;;15.6;;;;;
MARINGA;24/05/1986;0;;27.8;;8.6;4.1;22.24;71.5;2.333.333
MARINGA;24/05/1986;1200;0;;18.1;;;;;
MARINGA;25/05/1986;0;;22.8;;5;4.5;17.24;85;1.333.333
MARINGA;25/05/1986;1200;2.7;;14.8;;;;;
MARINGA;26/05/1986;0;;25.4;;9;3.4;19.1;80.25;1
MARINGA;26/05/1986;1200;0.3;;13.1;;;;;
MARINGA;27/05/1986;0;;26.9;;9.9;2.5;20.98;76.5;1
MARINGA;27/05/1986;1200;0;;16.2;;;;;
MARINGA;28/05/1986;0;;28.2;;9.3;4.6;23.1;70.75;1.666.667
MARINGA;28/05/1986;1200;0;;20;;;;;
MARINGA;29/05/1986;0;;28.8;;7.4;5;21.5;72.75;2.333.333
MARINGA;29/05/1986;1200;0;;18.2;;;;;
MARINGA;30/05/1986;0;;21.4;;0;4.3;15.8;96.75;2.333.333
MARINGA;30/05/1986;1200;20.6;;13.1;;;;;
MARINGA;31/05/1986;0;;15.5;;9.6;0.8;10.72;75.75;2.333.333
MARINGA;31/05/1986;1200;14.6;;8.2;;;;;
MARINGA;01/06/1986;0;;18.3;;9.8;3.9;11.66;65.25;1
MARINGA;01/06/1986;1200;0;;5.4;;;;;
MARINGA;02/06/1986;0;;21.5;;10;3.7;13.38;70.25;0.666667
MARINGA;02/06/1986;1200;0;;5.4;;;;;
MARINGA;03/06/1986;0;;21.4;;9;3.8;15.28;70.25;2.333.333
MARINGA;03/06/1986;1200;0;;11;;;;;
MARINGA;04/06/1986;0;;23.8;;9.9;4.1;17.68;67;3
MARINGA;04/06/1986;1200;0;;13.2;;;;;
MARINGA;05/06/1986;0;;23.8;;9.9;5.6;18.16;67.75;1
MARINGA;05/06/1986;1200;0;;14.6;;;;;
MARINGA;06/06/1986;0;;18.6;;2.3;5.9;15.94;92.25;0.333333
MARINGA;06/06/1986;1200;0;;14.1;;;;;
MARINGA;07/06/1986;0;;21;;3.9;1.9;16.76;88.25;0
MARINGA;07/06/1986;1200;2;;13;;;;;
MARINGA;08/06/1986;0;;24.4;;9.3;1.9;18.48;71.75;2.666.667
MARINGA;08/06/1986;1200;0;;13.4;;;;;
MARINGA;09/06/1986;0;;25.5;;9.8;5.9;19.6;69.75;3.666.667
MARINGA;09/06/1986;1200;0;;15.6;;;;;
MARINGA;10/06/1986;0;;26.5;;9.2;5.5;20.1;69;1
MARINGA;10/06/1986;1200;0;;16.6;;;;;
MARINGA;11/06/1986;0;;27;;9.7;5.9;20.44;68.5;0.333333
MARINGA;11/06/1986;1200;0;;15.4;;;;;
MARINGA;12/06/1986;0;;26.4;;9.9;4.3;20.22;64.75;1
MARINGA;12/06/1986;1200;0;;14.9;;;;;
MARINGA;13/06/1986;0;;26.1;;8.6;4.8;20.84;74;1
MARINGA;13/06/1986;1200;0;;17.4;;;;;
MARINGA;14/06/1986;0;;27.2;;9.6;4;21.84;70.25;1
MARINGA;14/06/1986;1200;0;;18.2;;;;;
MARINGA;15/06/1986;0;;27.8;;9.9;4.8;21.34;67.75;0.666667
MARINGA;15/06/1986;1200;0;;16.4;;;;;
MARINGA;16/06/1986;0;;27.3;;9.7;4.5;21.12;69.25;1
MARINGA;16/06/1986;1200;0;;17.5;;;;;
MARINGA;17/06/1986;0;;27.1;;9.8;5.5;21.46;64;1.666.667
MARINGA;17/06/1986;1200;0;;18.6;;;;;
MARINGA;18/06/1986;0;;27.1;;9.1;6;20.64;63.75;0.666667
MARINGA;18/06/1986;1200;0;;17.1;;;;;
MARINGA;19/06/1986;0;;27.3;;9.2;5.2;20.54;61.75;0.666667
MARINGA;19/06/1986;1200;0;;15.9;;;;;
MARINGA;20/06/1986;0;;26.3;;9.6;5.2;20.14;58.25;0.666667
MARINGA;20/06/1986;1200;0;;17;;;;;
MARINGA;21/06/1986;0;;25.4;;9.5;6.3;19.48;70.25;0.666667
MARINGA;21/06/1986;1200;0;;15.8;;;;;
MARINGA;22/06/1986;0;;25.3;;9.9;4.9;19.44;65.5;2.333.333
MARINGA;22/06/1986;1200;0;;17;;;;;
MARINGA;23/06/1986;0;;24.4;;8.3;5.8;19.14;70.5;2.333.333
MARINGA;23/06/1986;1200;0;;15.6;;;;;
MARINGA;24/06/1986;0;;26.4;;7.8;6.3;20.2;67.5;1.666.667
MARINGA;24/06/1986;1200;0;;16.6;;;;;
MARINGA;25/06/1986;0;;22.5;;2.6;6.5;18.44;90;1
MARINGA;25/06/1986;1200;1.8;;17.3;;;;;
MARINGA;26/06/1986;0;;24.2;;9.4;2.2;18.04;74.75;0.666667
MARINGA;26/06/1986;1200;0;;12.8;;;;;
MARINGA;27/06/1986;0;;23.6;;8.2;4.2;18.24;74.5;1.333.333
MARINGA;27/06/1986;1200;0;;13.8;;;;;
MARINGA;28/06/1986;0;;25.3;;9.4;4;19.02;74;0
MARINGA;28/06/1986;1200;0;;13.6;;;;;
MARINGA;29/06/1986;0;;26.5;;6.6;3.8;19.94;70;1
MARINGA;29/06/1986;1200;0;;14.8;;;;;
MARINGA;30/06/1986;0;;27.9;;7.3;5.2;20.36;67.5;4
MARINGA;30/06/1986;1200;0;;17.5;;;;;
MARINGA;01/07/1986;0;;18.6;;0;6.8;15.04;92.25;1.666.667
MARINGA;01/07/1986;1200;0;;13.4;;;;;
MARINGA;02/07/1986;0;;21.9;;5.5;1.6;15.84;80;2
MARINGA;02/07/1986;1200;0.6;;12.5;;;;;
MARINGA;03/07/1986;0;;21.8;;8.7;3.4;16.86;78.5;1
MARINGA;03/07/1986;1200;0;;12.1;;;;;
MARINGA;04/07/1986;0;;23.2;;6.7;3.5;17.04;78.25;1
MARINGA;04/07/1986;1200;0;;14.2;;;;;
MARINGA;05/07/1986;0;;21.6;;4.9;2.8;16.98;82.25;0.666667
MARINGA;05/07/1986;1200;3.2;;13.1;;;;;
MARINGA;06/07/1986;0;;23.3;;7.5;2.4;16.94;79.25;0.666667
MARINGA;06/07/1986;1200;0;;12.4;;;;;
MARINGA;07/07/1986;0;;21.4;;9.8;3.4;15.06;74.25;1.333.333
MARINGA;07/07/1986;1200;0;;10.9;;;;;
MARINGA;08/07/1986;0;;21.5;;9.8;4.2;15.56;63.25;4.666.667
MARINGA;08/07/1986;1200;0;;10.2;;;;;
MARINGA;09/07/1986;0;;21.8;;9.8;5.5;15.6;64.5;1.666.667
MARINGA;09/07/1986;1200;0;;12.4;;;;;
MARINGA;10/07/1986;0;;22.2;;9.7;4.9;15.88;65.5;1.666.667
MARINGA;10/07/1986;1200;0;;12;;;;;
MARINGA;11/07/1986;0;;22.4;;9.7;5.6;16.38;62.75;2.333.333
MARINGA;11/07/1986;1200;0;;12;;;;;
MARINGA;12/07/1986;0;;24.2;;9.8;6.4;17.32;61;1
MARINGA;12/07/1986;1200;0;;13.2;;;;;
MARINGA;13/07/1986;0;;24.8;;9.7;6.5;18.36;56.75;0.666667
MARINGA;13/07/1986;1200;0;;14.6;;;;;
MARINGA;14/07/1986;0;;25.5;;9.9;7.7;19.02;52.75;1
MARINGA;14/07/1986;1200;0;;15;;;;;
MARINGA;15/07/1986;0;;27.6;;9.8;7.8;20.22;58.5;1.333.333
MARINGA;15/07/1986;1200;0;;14.2;;;;;
MARINGA;16/07/1986;0;;28.8;;9.1;7;21.36;63;0.666667
MARINGA;16/07/1986;1200;0;;16;;;;;
MARINGA;17/07/1986;0;;28.4;;9;6.2;21.2;60.25;0.666667
MARINGA;17/07/1986;1200;0;;15.8;;;;;
MARINGA;18/07/1986;0;;28.2;;5.2;7.1;21.96;62.5;0.333333
MARINGA;18/07/1986;1200;0;;17.6;;;;;
MARINGA;19/07/1986;0;;26.2;;5.4;6.3;20.98;61;1.666.667
MARINGA;19/07/1986;1200;0;;17.3;;;;;
MARINGA;20/07/1986;0;;22.9;;1.4;6.5;18.58;85.5;0.333333
MARINGA;20/07/1986;1200;0;;16.2;;;;;
MARINGA;21/07/1986;0;;17;;0;3.2;14.42;96.25;1
MARINGA;21/07/1986;1200;4.4;;13.3;;;;;
MARINGA;22/07/1986;0;;16.1;;0;0.1;13.52;88.75;0.666667
MARINGA;22/07/1986;1200;4.6;;11.7;;;;;
MARINGA;23/07/1986;0;;19.1;;3.7;1.1;14.38;86;0.666667
MARINGA;23/07/1986;1200;0;;11.4;;;;;
MARINGA;24/07/1986;0;;23.2;;9.4;2.1;16.26;79.75;0.666667
MARINGA;24/07/1986;1200;0;;10;;;;;
MARINGA;25/07/1986;0;;24.7;;9.3;2.5;17.06;74.25;0.333333
MARINGA;25/07/1986;1200;0;;10.8;;;;;
MARINGA;26/07/1986;0;;25.9;;10.2;4.4;18.28;60.75;0.666667
MARINGA;26/07/1986;1200;0;;12;;;;;
MARINGA;27/07/1986;0;;24.4;;10.1;6.3;17.3;65.5;1
MARINGA;27/07/1986;1200;0;;11;;;;;
MARINGA;28/07/1986;0;;25.1;;10.3;7.3;17.04;64.75;1
MARINGA;28/07/1986;1200;0;;11.7;;;;;
MARINGA;29/07/1986;0;;25.6;;10;5.7;18.36;60.5;1.666.667
MARINGA;29/07/1986;1200;0;;12.9;;;;;
MARINGA;30/07/1986;0;;25.2;;2.1;8;18.04;77.75;0.666667
MARINGA;30/07/1986;1200;0;;15.2;;;;;
MARINGA;31/07/1986;0;;23.3;;7.3;2.8;18.46;79.5;1
MARINGA;31/07/1986;1200;11.1;;14.4;;;;;
MARINGA;01/08/1986;0;;25.4;;8.2;3.1;19.36;78.5;0.666667
MARINGA;01/08/1986;1200;0;;15;;;;;
MARINGA;02/08/1986;0;;26.9;;10;2.7;20.46;67;1.666.667
MARINGA;02/08/1986;1200;0;;15;;;;;
MARINGA;03/08/1986;0;;30.6;;9.8;6;23.42;60.5;1
MARINGA;03/08/1986;1200;0;;17.3;;;;;
MARINGA;04/08/1986;0;;31.2;;9.7;7.4;24.62;51.5;1
MARINGA;04/08/1986;1200;0;;18.4;;;;;
MARINGA;05/08/1986;0;;31.2;;9.7;9.1;24.38;53.75;1.333.333
MARINGA;05/08/1986;1200;0;;20;;;;;
MARINGA;06/08/1986;0;;29.8;;7.8;8.6;22.74;55;0.666667
MARINGA;06/08/1986;1200;0;;17;;;;;
MARINGA;07/08/1986;0;;28.4;;9.5;7.6;21.9;55.5;1.666.667
MARINGA;07/08/1986;1200;0;;17;;;;;
MARINGA;08/08/1986;0;;28.9;;8.5;7.8;22.54;54.75;1
MARINGA;08/08/1986;1200;0;;18.4;;;;;
MARINGA;09/08/1986;0;;29.4;;9.1;7.8;22.98;54.25;1
MARINGA;09/08/1986;1200;0;;18.8;;;;;
MARINGA;10/08/1986;0;;29.8;;8.8;7.4;23.56;51.25;0.666667
MARINGA;10/08/1986;1200;0;;18.6;;;;;
MARINGA;11/08/1986;0;;30.6;;5.1;8.9;21.4;70.5;1.666.667
MARINGA;11/08/1986;1200;0;;18;;;;;
MARINGA;12/08/1986;0;;24.6;;3.5;4.6;20.36;75.75;1
MARINGA;12/08/1986;1200;4.6;;16.8;;;;;
MARINGA;13/08/1986;0;;21.2;;0;3.9;17.46;90.75;1.666.667
MARINGA;13/08/1986;1200;9;;15.6;;;;;
MARINGA;14/08/1986;0;;19.6;;0.1;0.5;16.6;94.5;1.666.667
MARINGA;14/08/1986;1200;38.2;;14.9;;;;;
MARINGA;15/08/1986;0;;16.8;;0;0.6;15.8;97.75;1.666.667
MARINGA;15/08/1986;1200;34;;15.4;;;;;
MARINGA;16/08/1986;0;;16;;0;0.3;14.24;94.75;1.666.667
MARINGA;16/08/1986;1200;13.8;;13.4;;;;;
MARINGA;17/08/1986;0;;15.3;;0.9;0.7;11.92;85.5;1.666.667
MARINGA;17/08/1986;1200;1;;9.7;;;;;
MARINGA;18/08/1986;0;;15.2;;0;2.3;11.96;84.25;0.666667
MARINGA;18/08/1986;1200;0;;8;;;;;
MARINGA;19/08/1986;0;;20.2;;2.6;1.7;14.9;75.75;0.333333
MARINGA;19/08/1986;1200;0;;11.3;;;;;
MARINGA;20/08/1986;0;;17.4;;0;3.6;14.54;90.25;0.666667
MARINGA;20/08/1986;1200;0;;12.3;;;;;
MARINGA;21/08/1986;0;;17.2;;0.1;0.4;15.66;99;1
MARINGA;21/08/1986;1200;14.1;;14.2;;;;;
MARINGA;22/08/1986;0;;23.7;;2.1;1.2;19.22;84.75;3
MARINGA;22/08/1986;1200;16.7;;15.2;;;;;
MARINGA;23/08/1986;0;;23.9;;3.7;1.4;18.54;92.75;0
MARINGA;23/08/1986;1200;4;;15.8;;;;;
MARINGA;24/08/1986;0;;21.9;;2.4;0.8;17.54;96.75;0.666667
MARINGA;24/08/1986;1200;0;;15.4;;;;;
MARINGA;25/08/1986;0;;24.8;;4;0.8;19.12;85.5;0.333333
MARINGA;25/08/1986;1200;17.2;;14.6;;;;;
MARINGA;26/08/1986;0;;27.6;;9.4;1.9;21.6;72.75;0.333333
MARINGA;26/08/1986;1200;0;;15.6;;;;;
MARINGA;27/08/1986;0;;28.6;;10.4;4.4;22.02;63;0.666667
MARINGA;27/08/1986;1200;0;;16;;;;;
MARINGA;28/08/1986;0;;29;;10.6;3.6;21.68;54.25;1
